year,month,latitude,upwelling_index,model
2020.0,1.0,37.0,0.584,hadl
2020.0,1.0,38.0,0.718,hadl
2020.0,1.0,39.0,0.683,hadl
2020.0,1.0,40.0,0.462,hadl
2020.0,1.0,41.0,0.247,hadl
2020.0,1.0,42.0,-0.036,hadl
2020.0,1.0,43.0,-0.184,hadl
2020.0,1.0,44.0,-0.456,hadl
2020.0,1.0,45.0,-0.565,hadl
2020.0,1.0,46.0,-0.369,hadl
2020.0,1.0,47.0,-0.366,hadl
2020.0,2.0,31.0,0.5,hadl
2020.0,2.0,32.0,0.314,hadl
2020.0,2.0,33.0,0.692,hadl
2020.0,2.0,34.0,0.336,hadl
2020.0,2.0,35.0,0.605,hadl
2020.0,2.0,36.0,0.698,hadl
2020.0,2.0,37.0,0.585,hadl
2020.0,2.0,38.0,0.38,hadl
2020.0,2.0,39.0,0.622,hadl
2020.0,2.0,40.0,0.4,hadl
2020.0,2.0,41.0,0.21,hadl
2020.0,2.0,42.0,0.224,hadl
2020.0,2.0,43.0,0.223,hadl
2020.0,2.0,44.0,-0.172,hadl
2020.0,2.0,45.0,0.003,hadl
2020.0,2.0,46.0,0.137,hadl
2020.0,2.0,47.0,0.074,hadl
2020.0,3.0,31.0,0.137,hadl
2020.0,3.0,32.0,0.081,hadl
2020.0,3.0,33.0,0.207,hadl
2020.0,3.0,34.0,0.303,hadl
2020.0,3.0,35.0,0.745,hadl
2020.0,3.0,36.0,0.688,hadl
2020.0,3.0,37.0,0.679,hadl
2020.0,3.0,38.0,0.912,hadl
2020.0,3.0,39.0,1.107,hadl
2020.0,3.0,40.0,0.835,hadl
2020.0,3.0,41.0,0.676,hadl
2020.0,3.0,42.0,0.597,hadl
2020.0,3.0,43.0,0.585,hadl
2020.0,3.0,44.0,-0.115,hadl
2020.0,3.0,45.0,0.092,hadl
2020.0,3.0,46.0,0.068,hadl
2020.0,3.0,47.0,0.038,hadl
2020.0,4.0,31.0,0.594,hadl
2020.0,4.0,32.0,0.558,hadl
2020.0,4.0,33.0,0.64,hadl
2020.0,4.0,34.0,0.883,hadl
2020.0,4.0,35.0,1.522,hadl
2020.0,4.0,36.0,0.987,hadl
2020.0,4.0,37.0,0.905,hadl
2020.0,4.0,38.0,1.561,hadl
2020.0,4.0,39.0,1.253,hadl
2020.0,4.0,40.0,0.716,hadl
2020.0,4.0,41.0,0.478,hadl
2020.0,4.0,42.0,0.241,hadl
2020.0,4.0,43.0,0.306,hadl
2020.0,4.0,44.0,-0.339,hadl
2020.0,4.0,45.0,-0.192,hadl
2020.0,4.0,46.0,-0.085,hadl
2020.0,4.0,47.0,-0.058,hadl
2020.0,5.0,31.0,0.456,hadl
2020.0,5.0,32.0,0.426,hadl
2020.0,5.0,33.0,0.454,hadl
2020.0,5.0,34.0,0.56,hadl
2020.0,5.0,35.0,1.082,hadl
2020.0,5.0,36.0,0.855,hadl
2020.0,5.0,37.0,1.042,hadl
2020.0,5.0,38.0,2.057,hadl
2020.0,5.0,39.0,2.192,hadl
2020.0,5.0,40.0,1.844,hadl
2020.0,5.0,41.0,1.503,hadl
2020.0,5.0,42.0,1.202,hadl
2020.0,5.0,43.0,1.181,hadl
2020.0,5.0,44.0,0.364,hadl
2020.0,5.0,45.0,0.496,hadl
2020.0,5.0,46.0,0.325,hadl
2020.0,5.0,47.0,0.254,hadl
2020.0,6.0,31.0,0.475,hadl
2020.0,6.0,32.0,0.352,hadl
2020.0,6.0,33.0,0.361,hadl
2020.0,6.0,34.0,0.486,hadl
2020.0,6.0,35.0,0.92,hadl
2020.0,6.0,36.0,0.612,hadl
2020.0,6.0,37.0,0.575,hadl
2020.0,6.0,38.0,1.141,hadl
2020.0,6.0,39.0,1.829,hadl
2020.0,6.0,40.0,1.521,hadl
2020.0,6.0,41.0,1.118,hadl
2020.0,6.0,42.0,1.072,hadl
2020.0,6.0,43.0,0.994,hadl
2020.0,6.0,44.0,0.527,hadl
2020.0,6.0,45.0,0.577,hadl
2020.0,6.0,46.0,0.385,hadl
2020.0,6.0,47.0,0.336,hadl
2020.0,7.0,31.0,0.311,hadl
2020.0,7.0,32.0,0.29,hadl
2020.0,7.0,33.0,0.34,hadl
2020.0,7.0,34.0,0.364,hadl
2020.0,7.0,35.0,0.782,hadl
2020.0,7.0,36.0,0.627,hadl
2020.0,7.0,37.0,0.545,hadl
2020.0,7.0,38.0,0.773,hadl
2020.0,7.0,39.0,1.456,hadl
2020.0,7.0,40.0,1.604,hadl
2020.0,7.0,41.0,1.222,hadl
2020.0,7.0,42.0,1.173,hadl
2020.0,7.0,43.0,0.907,hadl
2020.0,7.0,44.0,0.606,hadl
2020.0,7.0,45.0,0.557,hadl
2020.0,7.0,46.0,0.416,hadl
2020.0,7.0,47.0,0.32,hadl
2020.0,8.0,31.0,0.334,hadl
2020.0,8.0,32.0,0.312,hadl
2020.0,8.0,33.0,0.435,hadl
2020.0,8.0,34.0,0.414,hadl
2020.0,8.0,35.0,0.765,hadl
2020.0,8.0,36.0,0.558,hadl
2020.0,8.0,37.0,0.451,hadl
2020.0,8.0,38.0,0.623,hadl
2020.0,8.0,39.0,1.006,hadl
2020.0,8.0,40.0,0.971,hadl
2020.0,8.0,41.0,0.893,hadl
2020.0,8.0,42.0,0.974,hadl
2020.0,8.0,43.0,0.844,hadl
2020.0,8.0,44.0,0.622,hadl
2020.0,8.0,45.0,0.543,hadl
2020.0,8.0,46.0,0.465,hadl
2020.0,8.0,47.0,0.337,hadl
2020.0,9.0,31.0,0.341,hadl
2020.0,9.0,32.0,0.264,hadl
2020.0,9.0,33.0,0.27,hadl
2020.0,9.0,34.0,0.352,hadl
2020.0,9.0,35.0,0.798,hadl
2020.0,9.0,36.0,0.624,hadl
2020.0,9.0,37.0,0.519,hadl
2020.0,9.0,38.0,0.792,hadl
2020.0,9.0,39.0,1.227,hadl
2020.0,9.0,40.0,1.121,hadl
2020.0,9.0,41.0,0.904,hadl
2020.0,9.0,42.0,0.74,hadl
2020.0,9.0,43.0,0.543,hadl
2020.0,9.0,44.0,0.374,hadl
2020.0,9.0,45.0,0.311,hadl
2020.0,9.0,46.0,0.239,hadl
2020.0,9.0,47.0,0.196,hadl
2020.0,10.0,31.0,0.252,hadl
2020.0,10.0,32.0,0.206,hadl
2020.0,10.0,33.0,0.234,hadl
2020.0,10.0,34.0,0.339,hadl
2020.0,10.0,35.0,0.579,hadl
2020.0,10.0,36.0,0.292,hadl
2020.0,10.0,37.0,0.077,hadl
2020.0,10.0,38.0,0.129,hadl
2020.0,10.0,39.0,0.421,hadl
2020.0,10.0,40.0,0.274,hadl
2020.0,10.0,41.0,0.197,hadl
2020.0,10.0,42.0,0.147,hadl
2020.0,10.0,43.0,0.119,hadl
2020.0,10.0,44.0,-0.021,hadl
2020.0,10.0,45.0,-0.053,hadl
2020.0,10.0,46.0,-0.159,hadl
2020.0,10.0,47.0,-0.188,hadl
2020.0,11.0,31.0,0.202,hadl
2020.0,11.0,32.0,0.223,hadl
2020.0,11.0,33.0,0.188,hadl
2020.0,11.0,34.0,0.273,hadl
2020.0,11.0,35.0,0.678,hadl
2020.0,11.0,36.0,0.238,hadl
2020.0,11.0,37.0,0.288,hadl
2020.0,11.0,38.0,0.223,hadl
2020.0,11.0,39.0,0.387,hadl
2020.0,11.0,40.0,0.286,hadl
2020.0,11.0,41.0,0.314,hadl
2020.0,11.0,42.0,0.279,hadl
2020.0,11.0,43.0,0.142,hadl
2020.0,11.0,44.0,0.067,hadl
2020.0,11.0,45.0,0.051,hadl
2020.0,11.0,46.0,0.113,hadl
2020.0,11.0,47.0,0.117,hadl
2020.0,12.0,31.0,0.353,hadl
2020.0,12.0,32.0,0.321,hadl
2020.0,12.0,33.0,0.448,hadl
2020.0,12.0,34.0,0.396,hadl
2020.0,12.0,35.0,0.66,hadl
2020.0,12.0,36.0,0.351,hadl
2020.0,12.0,37.0,0.208,hadl
2020.0,12.0,38.0,0.034,hadl
2020.0,12.0,39.0,0.188,hadl
2020.0,12.0,40.0,-0.094,hadl
2020.0,12.0,41.0,-0.419,hadl
2020.0,12.0,42.0,-0.442,hadl
2020.0,12.0,43.0,-0.288,hadl
2020.0,12.0,44.0,-0.183,hadl
2020.0,12.0,45.0,-0.549,hadl
2020.0,12.0,46.0,-0.26,hadl
2020.0,12.0,47.0,-0.253,hadl
2021.0,1.0,31.0,0.1,hadl
2021.0,1.0,32.0,0.27,hadl
2021.0,1.0,33.0,0.424,hadl
2021.0,1.0,34.0,0.394,hadl
2021.0,1.0,35.0,1.055,hadl
2021.0,1.0,36.0,0.722,hadl
2021.0,1.0,37.0,0.911,hadl
2021.0,1.0,38.0,0.637,hadl
2021.0,1.0,39.0,0.86,hadl
2021.0,1.0,40.0,0.639,hadl
2021.0,1.0,41.0,0.223,hadl
2021.0,1.0,42.0,0.067,hadl
2021.0,1.0,43.0,-0.057,hadl
2021.0,1.0,44.0,-0.384,hadl
2021.0,1.0,45.0,-0.283,hadl
2021.0,1.0,46.0,-0.18,hadl
2021.0,1.0,47.0,-0.017,hadl
2021.0,2.0,31.0,0.102,hadl
2021.0,2.0,32.0,0.063,hadl
2021.0,2.0,33.0,0.088,hadl
2021.0,2.0,34.0,0.085,hadl
2021.0,2.0,35.0,-0.04,hadl
2021.0,2.0,36.0,-0.142,hadl
2021.0,2.0,37.0,0.016,hadl
2021.0,2.0,38.0,0.016,hadl
2021.0,2.0,39.0,0.596,hadl
2021.0,2.0,40.0,0.413,hadl
2021.0,2.0,41.0,0.538,hadl
2021.0,2.0,42.0,0.438,hadl
2021.0,2.0,43.0,0.523,hadl
2021.0,2.0,44.0,-0.127,hadl
2021.0,2.0,45.0,0.262,hadl
2021.0,2.0,46.0,0.067,hadl
2021.0,2.0,47.0,0.013,hadl
2021.0,3.0,31.0,0.382,hadl
2021.0,3.0,32.0,0.299,hadl
2021.0,3.0,33.0,0.431,hadl
2021.0,3.0,34.0,0.535,hadl
2021.0,3.0,35.0,1.271,hadl
2021.0,3.0,36.0,0.692,hadl
2021.0,3.0,37.0,0.821,hadl
2021.0,3.0,38.0,1.006,hadl
2021.0,3.0,39.0,1.207,hadl
2021.0,3.0,40.0,0.85,hadl
2021.0,3.0,41.0,0.757,hadl
2021.0,3.0,42.0,0.413,hadl
2021.0,3.0,43.0,0.519,hadl
2021.0,3.0,44.0,-0.32,hadl
2021.0,3.0,45.0,0.055,hadl
2021.0,3.0,46.0,-0.029,hadl
2021.0,3.0,47.0,-0.093,hadl
2021.0,4.0,31.0,0.47,hadl
2021.0,4.0,32.0,0.483,hadl
2021.0,4.0,33.0,0.712,hadl
2021.0,4.0,34.0,0.965,hadl
2021.0,4.0,35.0,1.862,hadl
2021.0,4.0,36.0,1.403,hadl
2021.0,4.0,37.0,1.233,hadl
2021.0,4.0,38.0,1.591,hadl
2021.0,4.0,39.0,2.169,hadl
2021.0,4.0,40.0,1.455,hadl
2021.0,4.0,41.0,0.998,hadl
2021.0,4.0,42.0,0.703,hadl
2021.0,4.0,43.0,0.623,hadl
2021.0,4.0,44.0,-0.235,hadl
2021.0,4.0,45.0,0.057,hadl
2021.0,4.0,46.0,0.025,hadl
2021.0,4.0,47.0,0.103,hadl
2021.0,5.0,31.0,0.474,hadl
2021.0,5.0,32.0,0.404,hadl
2021.0,5.0,33.0,0.479,hadl
2021.0,5.0,34.0,0.648,hadl
2021.0,5.0,35.0,1.206,hadl
2021.0,5.0,36.0,1.218,hadl
2021.0,5.0,37.0,1.047,hadl
2021.0,5.0,38.0,1.233,hadl
2021.0,5.0,39.0,1.761,hadl
2021.0,5.0,40.0,1.441,hadl
2021.0,5.0,41.0,1.103,hadl
2021.0,5.0,42.0,0.836,hadl
2021.0,5.0,43.0,0.922,hadl
2021.0,5.0,44.0,0.136,hadl
2021.0,5.0,45.0,0.411,hadl
2021.0,5.0,46.0,0.192,hadl
2021.0,5.0,47.0,0.133,hadl
2021.0,6.0,31.0,0.38,hadl
2021.0,6.0,32.0,0.236,hadl
2021.0,6.0,33.0,0.316,hadl
2021.0,6.0,34.0,0.668,hadl
2021.0,6.0,35.0,1.762,hadl
2021.0,6.0,36.0,1.52,hadl
2021.0,6.0,37.0,1.623,hadl
2021.0,6.0,38.0,2.234,hadl
2021.0,6.0,39.0,3.069,hadl
2021.0,6.0,40.0,2.572,hadl
2021.0,6.0,41.0,2.109,hadl
2021.0,6.0,42.0,1.696,hadl
2021.0,6.0,43.0,1.362,hadl
2021.0,6.0,44.0,0.734,hadl
2021.0,6.0,45.0,0.829,hadl
2021.0,6.0,46.0,0.554,hadl
2021.0,6.0,47.0,0.459,hadl
2021.0,7.0,31.0,0.294,hadl
2021.0,7.0,32.0,0.155,hadl
2021.0,7.0,33.0,0.213,hadl
2021.0,7.0,34.0,0.393,hadl
2021.0,7.0,35.0,1.033,hadl
2021.0,7.0,36.0,0.812,hadl
2021.0,7.0,37.0,0.681,hadl
2021.0,7.0,38.0,0.915,hadl
2021.0,7.0,39.0,1.754,hadl
2021.0,7.0,40.0,1.51,hadl
2021.0,7.0,41.0,1.092,hadl
2021.0,7.0,42.0,1.135,hadl
2021.0,7.0,43.0,0.855,hadl
2021.0,7.0,44.0,0.571,hadl
2021.0,7.0,45.0,0.477,hadl
2021.0,7.0,46.0,0.506,hadl
2021.0,7.0,47.0,0.378,hadl
2021.0,8.0,31.0,0.462,hadl
2021.0,8.0,32.0,0.363,hadl
2021.0,8.0,33.0,0.412,hadl
2021.0,8.0,34.0,0.459,hadl
2021.0,8.0,35.0,0.818,hadl
2021.0,8.0,36.0,0.513,hadl
2021.0,8.0,37.0,0.385,hadl
2021.0,8.0,38.0,0.624,hadl
2021.0,8.0,39.0,1.088,hadl
2021.0,8.0,40.0,1.205,hadl
2021.0,8.0,41.0,1.172,hadl
2021.0,8.0,42.0,1.209,hadl
2021.0,8.0,43.0,1.087,hadl
2021.0,8.0,44.0,0.797,hadl
2021.0,8.0,45.0,0.797,hadl
2021.0,8.0,46.0,0.668,hadl
2021.0,8.0,47.0,0.545,hadl
2021.0,9.0,31.0,0.373,hadl
2021.0,9.0,32.0,0.32,hadl
2021.0,9.0,33.0,0.416,hadl
2021.0,9.0,34.0,0.511,hadl
2021.0,9.0,35.0,1.063,hadl
2021.0,9.0,36.0,0.741,hadl
2021.0,9.0,37.0,0.665,hadl
2021.0,9.0,38.0,0.774,hadl
2021.0,9.0,39.0,1.077,hadl
2021.0,9.0,40.0,0.91,hadl
2021.0,9.0,41.0,0.66,hadl
2021.0,9.0,42.0,0.542,hadl
2021.0,9.0,43.0,0.479,hadl
2021.0,9.0,44.0,0.324,hadl
2021.0,9.0,45.0,0.281,hadl
2021.0,9.0,46.0,0.229,hadl
2021.0,9.0,47.0,0.249,hadl
2021.0,10.0,31.0,0.134,hadl
2021.0,10.0,32.0,0.178,hadl
2021.0,10.0,33.0,0.17,hadl
2021.0,10.0,34.0,0.268,hadl
2021.0,10.0,35.0,0.638,hadl
2021.0,10.0,36.0,0.376,hadl
2021.0,10.0,37.0,0.267,hadl
2021.0,10.0,38.0,0.468,hadl
2021.0,10.0,39.0,0.547,hadl
2021.0,10.0,40.0,0.3,hadl
2021.0,10.0,41.0,0.185,hadl
2021.0,10.0,42.0,0.093,hadl
2021.0,10.0,43.0,0.063,hadl
2021.0,10.0,44.0,0.02,hadl
2021.0,10.0,45.0,-0.094,hadl
2021.0,10.0,46.0,-0.034,hadl
2021.0,10.0,47.0,0.023,hadl
2021.0,11.0,31.0,0.133,hadl
2021.0,11.0,32.0,0.168,hadl
2021.0,11.0,33.0,0.123,hadl
2021.0,11.0,34.0,0.277,hadl
2021.0,11.0,35.0,0.867,hadl
2021.0,11.0,36.0,0.379,hadl
2021.0,11.0,37.0,0.335,hadl
2021.0,11.0,38.0,0.306,hadl
2021.0,11.0,39.0,0.487,hadl
2021.0,11.0,40.0,0.188,hadl
2021.0,11.0,41.0,-0.015,hadl
2021.0,11.0,42.0,-0.114,hadl
2021.0,11.0,43.0,-0.092,hadl
2021.0,11.0,44.0,-0.19,hadl
2021.0,11.0,45.0,-0.353,hadl
2021.0,11.0,46.0,-0.215,hadl
2021.0,11.0,47.0,-0.209,hadl
2021.0,12.0,31.0,-0.004,hadl
2021.0,12.0,32.0,0.099,hadl
2021.0,12.0,33.0,0.244,hadl
2021.0,12.0,34.0,0.123,hadl
2021.0,12.0,35.0,0.31,hadl
2021.0,12.0,36.0,-0.102,hadl
2021.0,12.0,37.0,-0.039,hadl
2021.0,12.0,38.0,-0.184,hadl
2021.0,12.0,39.0,0.128,hadl
2021.0,12.0,40.0,-0.536,hadl
2021.0,12.0,41.0,-0.954,hadl
2021.0,12.0,42.0,-1.049,hadl
2021.0,12.0,43.0,-0.887,hadl
2021.0,12.0,44.0,-0.965,hadl
2021.0,12.0,45.0,-1.233,hadl
2021.0,12.0,46.0,-0.602,hadl
2021.0,12.0,47.0,-0.594,hadl
2022.0,1.0,31.0,0.131,hadl
2022.0,1.0,32.0,0.175,hadl
2022.0,1.0,33.0,0.43,hadl
2022.0,1.0,34.0,0.254,hadl
2022.0,1.0,35.0,0.538,hadl
2022.0,1.0,36.0,0.218,hadl
2022.0,1.0,37.0,0.08,hadl
2022.0,1.0,38.0,0.058,hadl
2022.0,1.0,39.0,0.152,hadl
2022.0,1.0,40.0,-0.128,hadl
2022.0,1.0,41.0,-0.864,hadl
2022.0,1.0,42.0,-0.777,hadl
2022.0,1.0,43.0,-0.706,hadl
2022.0,1.0,44.0,-0.9,hadl
2022.0,1.0,45.0,-0.959,hadl
2022.0,1.0,46.0,-0.268,hadl
2022.0,1.0,47.0,-0.152,hadl
2022.0,2.0,31.0,0.048,hadl
2022.0,2.0,32.0,-0.014,hadl
2022.0,2.0,33.0,0.174,hadl
2022.0,2.0,34.0,0.158,hadl
2022.0,2.0,35.0,0.534,hadl
2022.0,2.0,36.0,0.056,hadl
2022.0,2.0,37.0,0.13,hadl
2022.0,2.0,38.0,0.199,hadl
2022.0,2.0,39.0,0.271,hadl
2022.0,2.0,40.0,0.004,hadl
2022.0,2.0,41.0,-0.345,hadl
2022.0,2.0,42.0,-0.397,hadl
2022.0,2.0,43.0,-0.422,hadl
2022.0,2.0,44.0,-0.712,hadl
2022.0,2.0,45.0,-0.937,hadl
2022.0,2.0,46.0,-0.389,hadl
2022.0,2.0,47.0,-0.372,hadl
2022.0,3.0,31.0,0.358,hadl
2022.0,3.0,32.0,0.368,hadl
2022.0,3.0,33.0,0.608,hadl
2022.0,3.0,34.0,0.445,hadl
2022.0,3.0,35.0,0.881,hadl
2022.0,3.0,36.0,0.52,hadl
2022.0,3.0,37.0,0.318,hadl
2022.0,3.0,38.0,0.387,hadl
2022.0,3.0,39.0,0.429,hadl
2022.0,3.0,40.0,0.402,hadl
2022.0,3.0,41.0,0.084,hadl
2022.0,3.0,42.0,0.176,hadl
2022.0,3.0,43.0,0.231,hadl
2022.0,3.0,44.0,-0.241,hadl
2022.0,3.0,45.0,-0.21,hadl
2022.0,3.0,46.0,-0.13,hadl
2022.0,3.0,47.0,-0.155,hadl
2022.0,4.0,31.0,0.536,hadl
2022.0,4.0,32.0,0.42,hadl
2022.0,4.0,33.0,0.546,hadl
2022.0,4.0,34.0,0.78,hadl
2022.0,4.0,35.0,1.575,hadl
2022.0,4.0,36.0,1.172,hadl
2022.0,4.0,37.0,1.343,hadl
2022.0,4.0,38.0,1.384,hadl
2022.0,4.0,39.0,1.701,hadl
2022.0,4.0,40.0,1.295,hadl
2022.0,4.0,41.0,0.909,hadl
2022.0,4.0,42.0,0.941,hadl
2022.0,4.0,43.0,0.587,hadl
2022.0,4.0,44.0,-0.176,hadl
2022.0,4.0,45.0,-0.152,hadl
2022.0,4.0,46.0,-0.042,hadl
2022.0,4.0,47.0,-0.061,hadl
2022.0,5.0,31.0,0.526,hadl
2022.0,5.0,32.0,0.351,hadl
2022.0,5.0,33.0,0.545,hadl
2022.0,5.0,34.0,0.682,hadl
2022.0,5.0,35.0,1.2,hadl
2022.0,5.0,36.0,0.935,hadl
2022.0,5.0,37.0,0.942,hadl
2022.0,5.0,38.0,1.153,hadl
2022.0,5.0,39.0,1.123,hadl
2022.0,5.0,40.0,0.705,hadl
2022.0,5.0,41.0,0.459,hadl
2022.0,5.0,42.0,0.482,hadl
2022.0,5.0,43.0,0.332,hadl
2022.0,5.0,44.0,-0.079,hadl
2022.0,5.0,45.0,0.01,hadl
2022.0,5.0,46.0,0.051,hadl
2022.0,5.0,47.0,0.005,hadl
2022.0,6.0,31.0,0.375,hadl
2022.0,6.0,32.0,0.446,hadl
2022.0,6.0,33.0,0.45,hadl
2022.0,6.0,34.0,0.579,hadl
2022.0,6.0,35.0,1.241,hadl
2022.0,6.0,36.0,1.037,hadl
2022.0,6.0,37.0,1.023,hadl
2022.0,6.0,38.0,0.81,hadl
2022.0,6.0,39.0,0.991,hadl
2022.0,6.0,40.0,0.795,hadl
2022.0,6.0,41.0,0.549,hadl
2022.0,6.0,42.0,0.771,hadl
2022.0,6.0,43.0,0.542,hadl
2022.0,6.0,44.0,0.213,hadl
2022.0,6.0,45.0,0.295,hadl
2022.0,6.0,46.0,0.172,hadl
2022.0,6.0,47.0,0.113,hadl
2022.0,7.0,31.0,0.386,hadl
2022.0,7.0,32.0,0.406,hadl
2022.0,7.0,33.0,0.317,hadl
2022.0,7.0,34.0,0.375,hadl
2022.0,7.0,35.0,0.691,hadl
2022.0,7.0,36.0,0.572,hadl
2022.0,7.0,37.0,0.406,hadl
2022.0,7.0,38.0,0.595,hadl
2022.0,7.0,39.0,1.216,hadl
2022.0,7.0,40.0,1.135,hadl
2022.0,7.0,41.0,1.024,hadl
2022.0,7.0,42.0,1.168,hadl
2022.0,7.0,43.0,1.14,hadl
2022.0,7.0,44.0,0.617,hadl
2022.0,7.0,45.0,0.666,hadl
2022.0,7.0,46.0,0.458,hadl
2022.0,7.0,47.0,0.362,hadl
2022.0,8.0,31.0,0.5,hadl
2022.0,8.0,32.0,0.452,hadl
2022.0,8.0,33.0,0.455,hadl
2022.0,8.0,34.0,0.526,hadl
2022.0,8.0,35.0,1.009,hadl
2022.0,8.0,36.0,0.792,hadl
2022.0,8.0,37.0,0.753,hadl
2022.0,8.0,38.0,0.796,hadl
2022.0,8.0,39.0,1.273,hadl
2022.0,8.0,40.0,1.047,hadl
2022.0,8.0,41.0,0.883,hadl
2022.0,8.0,42.0,0.906,hadl
2022.0,8.0,43.0,0.686,hadl
2022.0,8.0,44.0,0.468,hadl
2022.0,8.0,45.0,0.511,hadl
2022.0,8.0,46.0,0.437,hadl
2022.0,8.0,47.0,0.397,hadl
2022.0,9.0,31.0,0.569,hadl
2022.0,9.0,32.0,0.344,hadl
2022.0,9.0,33.0,0.423,hadl
2022.0,9.0,34.0,0.552,hadl
2022.0,9.0,35.0,1.002,hadl
2022.0,9.0,36.0,0.732,hadl
2022.0,9.0,37.0,0.522,hadl
2022.0,9.0,38.0,0.514,hadl
2022.0,9.0,39.0,0.716,hadl
2022.0,9.0,40.0,0.474,hadl
2022.0,9.0,41.0,0.282,hadl
2022.0,9.0,42.0,0.31,hadl
2022.0,9.0,43.0,0.217,hadl
2022.0,9.0,44.0,0.14,hadl
2022.0,9.0,45.0,0.035,hadl
2022.0,9.0,46.0,0.056,hadl
2022.0,9.0,47.0,0.094,hadl
2022.0,10.0,31.0,0.101,hadl
2022.0,10.0,32.0,0.101,hadl
2022.0,10.0,33.0,0.076,hadl
2022.0,10.0,34.0,0.311,hadl
2022.0,10.0,35.0,1.064,hadl
2022.0,10.0,36.0,0.782,hadl
2022.0,10.0,37.0,0.803,hadl
2022.0,10.0,38.0,1.029,hadl
2022.0,10.0,39.0,1.493,hadl
2022.0,10.0,40.0,1.064,hadl
2022.0,10.0,41.0,0.657,hadl
2022.0,10.0,42.0,0.625,hadl
2022.0,10.0,43.0,0.392,hadl
2022.0,10.0,44.0,0.128,hadl
2022.0,10.0,45.0,0.004,hadl
2022.0,10.0,46.0,-0.036,hadl
2022.0,10.0,47.0,0.071,hadl
2022.0,11.0,31.0,0.061,hadl
2022.0,11.0,32.0,-0.008,hadl
2022.0,11.0,33.0,0.03,hadl
2022.0,11.0,34.0,0.254,hadl
2022.0,11.0,35.0,0.641,hadl
2022.0,11.0,36.0,0.153,hadl
2022.0,11.0,37.0,0.226,hadl
2022.0,11.0,38.0,0.191,hadl
2022.0,11.0,39.0,0.667,hadl
2022.0,11.0,40.0,0.478,hadl
2022.0,11.0,41.0,0.326,hadl
2022.0,11.0,42.0,0.265,hadl
2022.0,11.0,43.0,0.17,hadl
2022.0,11.0,44.0,-0.098,hadl
2022.0,11.0,45.0,-0.182,hadl
2022.0,11.0,46.0,-0.105,hadl
2022.0,11.0,47.0,-0.173,hadl
2022.0,12.0,31.0,0.065,hadl
2022.0,12.0,32.0,-0.021,hadl
2022.0,12.0,33.0,-0.256,hadl
2022.0,12.0,34.0,-0.008,hadl
2022.0,12.0,35.0,0.138,hadl
2022.0,12.0,36.0,-0.163,hadl
2022.0,12.0,37.0,-0.202,hadl
2022.0,12.0,38.0,-0.278,hadl
2022.0,12.0,39.0,0.262,hadl
2022.0,12.0,40.0,0.121,hadl
2022.0,12.0,41.0,0.065,hadl
2022.0,12.0,42.0,0.042,hadl
2022.0,12.0,43.0,0.19,hadl
2022.0,12.0,44.0,0.076,hadl
2022.0,12.0,45.0,-0.007,hadl
2022.0,12.0,46.0,0.0,hadl
2022.0,12.0,47.0,-0.024,hadl
2023.0,1.0,31.0,0.085,hadl
2023.0,1.0,32.0,0.092,hadl
2023.0,1.0,33.0,0.105,hadl
2023.0,1.0,34.0,0.096,hadl
2023.0,1.0,35.0,0.384,hadl
2023.0,1.0,36.0,-0.154,hadl
2023.0,1.0,37.0,-0.059,hadl
2023.0,1.0,38.0,-0.302,hadl
2023.0,1.0,39.0,0.043,hadl
2023.0,1.0,40.0,-0.156,hadl
2023.0,1.0,41.0,-0.195,hadl
2023.0,1.0,42.0,-0.615,hadl
2023.0,1.0,43.0,-0.174,hadl
2023.0,1.0,44.0,0.096,hadl
2023.0,1.0,45.0,-0.281,hadl
2023.0,1.0,46.0,-0.139,hadl
2023.0,1.0,47.0,-0.199,hadl
2023.0,2.0,31.0,0.228,hadl
2023.0,2.0,32.0,0.047,hadl
2023.0,2.0,33.0,0.252,hadl
2023.0,2.0,34.0,0.058,hadl
2023.0,2.0,35.0,0.298,hadl
2023.0,2.0,36.0,0.147,hadl
2023.0,2.0,37.0,0.285,hadl
2023.0,2.0,38.0,0.159,hadl
2023.0,2.0,39.0,0.295,hadl
2023.0,2.0,40.0,0.291,hadl
2023.0,2.0,41.0,0.266,hadl
2023.0,2.0,42.0,0.172,hadl
2023.0,2.0,43.0,0.224,hadl
2023.0,2.0,44.0,0.166,hadl
2023.0,2.0,45.0,0.19,hadl
2023.0,2.0,46.0,0.156,hadl
2023.0,2.0,47.0,0.029,hadl
2023.0,3.0,31.0,0.4,hadl
2023.0,3.0,32.0,0.194,hadl
2023.0,3.0,33.0,0.518,hadl
2023.0,3.0,34.0,0.431,hadl
2023.0,3.0,35.0,0.85,hadl
2023.0,3.0,36.0,0.429,hadl
2023.0,3.0,37.0,0.76,hadl
2023.0,3.0,38.0,0.523,hadl
2023.0,3.0,39.0,0.854,hadl
2023.0,3.0,40.0,0.483,hadl
2023.0,3.0,41.0,0.125,hadl
2023.0,3.0,42.0,-0.113,hadl
2023.0,3.0,43.0,-0.192,hadl
2023.0,3.0,44.0,-0.309,hadl
2023.0,3.0,45.0,-0.397,hadl
2023.0,3.0,46.0,-0.224,hadl
2023.0,3.0,47.0,-0.226,hadl
2023.0,4.0,31.0,0.48,hadl
2023.0,4.0,32.0,0.27,hadl
2023.0,4.0,33.0,0.527,hadl
